Rk,Player,Nation,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,Date_of_Birth,Goals_per_90,Shot_Accuracy,Goal_Conversion_Rate
501,Jurriën Timber,NED,DF,Arsenal,22.0,0.5,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
95,Jonny Castro,ESP,MF,Wolves,30.0,0.1,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
388,Andrew Omobamidele II,IRL,DF,Nott'ham Forest II,17.549445156501488,7.255682832432001,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
340 Jr.,Teden Mengi II,ENG,DF II,Luton Town II,18.04324227681902,23.309008247953223,0.8015021995593551,6.850466788228695,3.310262367017154,39.33041698276105,0.3782482345863625,0.1302369942668887,0.1043650335976725,0.2759069085641185,17.05613782735615,0.0,0.0,0.0,0.4767102277736491,0.4518932236672506,0.0409862048388805,0.5675482713255496,2001-09-24,0.03438594173691347,48.321705211464554,11.699964751841344
282 Jr.,Ezri Konsa II,ENG Sr.,DF Jr.,Aston Villa,29.46150933752606,24.45867633938885,1.1366743048672363,17.3378522766244,4.729449250831019,33.43480109098611,0.6059081516364976,0.1477375354499158,0.070041269645939,0.2259672197041364,10.151446150465937,0.0,0.0,0.0,2.359191587205773,2.7812870991112377,0.1136723521647459,-1.4249691205645494,,0.0464732550974849,27.278172494337465,6.55602716375515
252,Joelinton,BRA,"MF,FW",Newcastle Utd,27.0,12.6,2.0,15.0,5.0,33.3,1.19,0.4,0.13,0.4,16.0,0.0,0.0,0.0,2.3,2.3,0.15,-0.3,,0.15873015873015872,33.33333333333333,13.333333333333334
81,Santiago Bueno,URU,DF,Wolves,25.0,5.5,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
539 II,Adam Webster Jr.,ENG Jr.,DF,Brighton Sr.,33.9998653730031,9.90916331944119,0.0,5.860530526794118,0.0,0.0,0.587197795543169,0.0,0.0,0.2930031659797224,11.214273265623795,0.0,0.0,0.0,0.2987034195739441,0.346906933994915,0.0498522466540458,-0.243471984499872,,0.0,0.0,0.0
64,Oscar Bobb II,NOR,"FW,MF",Manchester City Jr.,23.085874031832496,3.076084950165849,1.110166019150095,3.5376287638131103,1.0884315885076836,24.566519123080475,1.300635295625833,0.3362988840511177,0.2847188587031355,0.9821625706076926,12.553738859297528,0.0,0.0,0.0,1.4287233610389802,1.2566082330280672,0.2817498160728421,-0.3417528788721597,,0.36090226282282606,30.76726420933139,31.38164271237659
307,Ian Maatsen II,NED Sr.,"FW,MF",Chelsea Jr.,23.55138995880712,2.5578244207435823,0.0,5.527777056060218,0.0,0.0,2.222100990362945,0.0,0.0,0.2930031659797224,18.48735297399455,0.0,0.0,0.0,0.6618434579910369,0.8292168239656157,0.1528855555480088,-0.8753377929590187,,0.0,0.0,0.0
338,Ben Mee,ENG,DF,Brentford,34.0,14.1,2.0,10.0,2.0,20.0,0.71,0.14,0.2,1.0,12.7,0.0,0.0,0.0,1.5,1.5,0.15,0.5,,0.14184397163120568,20.0,20.0
92,Casemiro,BRA,MF,Manchester Utd,32.0,15.0,1.0,28.0,6.0,21.4,1.86,0.4,0.04,0.17,17.1,1.0,0.0,0.0,2.7,2.7,0.1,-1.7,,0.06666666666666667,21.428571428571427,3.571428571428571
96,Trevoh Chalobah,ENG,DF,Chelsea,24.0,3.4,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
142,Issa Diop,FRA,DF,Fulham,27.0,12.8,0.0,4.0,1.0,25.0,0.31,0.08,0.0,0.0,15.8,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,,0.0,25.0,0.0
345,Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,24.0,28.9,1.0,5.0,2.0,40.0,0.17,0.07,0.2,0.5,13.1,0.0,0.0,0.0,0.7,0.7,0.14,0.3,,0.03460207612456748,40.0,20.0
59 II,Beto Jr.,GNB,FW Sr.,Everton II,22.67099559234316,8.369381244480126,3.001970181953288,31.721271409943142,9.926044131183748,23.32966928668981,4.604884600784433,0.8793712933802573,0.0706690183616098,0.3123579793641154,15.005887413526157,0.0,0.0,1.0021977076133413,5.199984468737834,4.717413851214776,0.1424551766156192,-2.5873604943503805,1981-01-31,0.35868484112050497,31.29144479395739,9.46358720354541
278,Jakub Kiwior,POL,DF,Arsenal,24.0,9.5,1.0,6.0,2.0,33.3,0.63,0.21,0.17,0.5,13.8,0.0,0.0,0.0,0.8,0.8,0.14,0.2,,0.10526315789473684,33.33333333333333,16.666666666666664
97,Calum Chambers,ENG,"DF,MF",Aston Villa,29.0,0.8,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,2002-06-24,0.0,,
70,Jarrad Branthwaite,ENG,DF,Everton,21.0,28.0,2.0,9.0,3.0,33.3,0.32,0.11,0.22,0.67,13.7,0.0,0.0,0.0,1.4,1.4,0.16,0.6,,0.07142857142857142,33.33333333333333,22.22222222222222
204,Toti Gomes,POR,DF,Wolves,25.0,23.8,0.0,7.0,2.0,28.6,0.29,0.08,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.14,-1.0,,0.0,28.57142857142857,0.0
38 Sr.,Leon Bailey,JAM Sr.,"MF,FW",Aston Villa Sr.,27.611216329377623,22.653071897446512,8.159230496006742,52.999461068386985,16.921446255149096,30.374585534435,2.9044606599384077,0.9402675238958323,0.1910553651837927,0.6037622994150339,15.99623749500784,0.9978656648794704,0.0,0.0,3.978401119216449,4.667442049762577,0.1093045008481175,2.709019825830983,,0.36018207742175856,31.927581741472398,15.394931064447265
393 Jr.,Fred Onyedinma Jr.,ENG Sr.,"DF,MF",Luton Town Jr.,28.640249281604607,1.0922571123032598,0.0,3.4917591091949505,1.9461751047473803,61.05445408889354,2.689294445006638,1.3217537437756848,0.0,0.0,9.727398889073449,0.0,0.0,0.0,0.1199173668750289,0.0844740064510777,0.0380312842426588,-0.1149481614217605,,0.0,55.73623620319228,0.0
21,Julián Álvarez Sr.,ARG II,"MF,FW Jr.",Manchester City Jr.,25.9241242919923,30.37341570321883,8.072870104322368,85.05708274561572,38.88123464237786,40.93529366779499,3.5293875282393734,1.3171306150423994,0.0808225411584729,0.1722229987212605,19.305918531096264,11.045259063570851,0.9388653641149742,0.9348771970136184,10.297305151553491,10.195008431564696,0.1427925029786751,-2.473315508062784,1995-07-10,0.26578736429261207,45.71193060860296,9.49112036732589
389 II,Amadou Onana II,BEL Jr.,MF Jr.,Everton Sr.,18.87640207708612,21.231589416613595,1.6383878288192393,24.955180327475546,7.152721884865713,25.218871568419193,1.2812687350822367,0.2696764715540599,0.0865838345322101,0.3224457292864687,20.377056900390254,0.0,0.0,0.0,1.960776330261696,1.9568847650494527,0.0809493643202088,0.181768557156222,,0.07716746008366243,28.66227288684665,6.565321537730511
339,Hannibal Mejbri II,TUN,"MF,FW",Manchester Utd Sr.,22.416067036263353,1.4087205362205295,0.9731665815850938,0.8507241441290263,0.8923058093399903,111.5886540136676,0.5534976063959368,0.6360513684571125,0.916569506728658,0.952567485047352,27.36749701320692,0.0,0.0,0.0,0.0,0.0,0.0290854328594906,0.9466393866492172,,0.6908159259153077,104.88779653168719,114.39273098113661
502,Harry Toffolo,ENG,DF,Nott'ham Forest,28.0,14.9,1.0,8.0,5.0,62.5,0.54,0.34,0.13,0.2,14.4,0.0,0.0,0.0,1.6,1.6,0.21,-0.6,1994-06-28,0.06711409395973154,62.5,12.5
94 Jr.,Timothy Castagne,BEL,DF II,Fulham Jr.,25.152967688340745,25.774032420842666,0.0,13.075928844761354,3.121416865186017,22.64252469283066,0.5474746056915473,0.1283476152151703,0.0,0.0,12.301096071300265,0.0,0.0,0.0,1.500561329264282,1.5519086733785656,0.1141244279671111,-1.323272993909398,1995-11-22,0.0,23.87147331745048,0.0
72 Sr.,Rhian Brewster Jr.,ENG,"FW,MF II",Sheffield Utd Jr.,26.80542478620336,3.2138762172314785,0.0,6.168347100879202,2.85145275795255,56.00399324065699,1.7873970303826503,0.7742454213361112,0.0,0.0,24.04827509462983,0.0,0.0,0.0,0.3461474500663474,0.3566850577358824,0.0327870039657484,-0.3504873622149174,,0.0,46.227177415909686,0.0
81 II,Santiago Bueno Sr.,URU Sr.,DF Sr.,Wolves,22.14978051858641,6.480038444141575,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
194 II,Alejandro Garnacho Jr.,ARG Jr.,FW II,Manchester Utd II,18.357343028977905,19.7441934077617,7.78877275317976,69.51240090512253,18.95882022441774,30.026800407368828,2.8205715150801876,0.9307662119805892,0.0876775818909157,0.4008916897322158,18.7092803725132,0.0,0.0,0.0,6.909008178824497,6.441395012059805,0.0796278693316863,0.5989819842939293,,0.3944842208706228,27.274011510974322,11.204867982923874
309 Sr.,James Maddison,ENG Jr.,MF Sr.,Tottenham,28.76157741855577,20.905007608064228,3.759859246551208,40.95791108300059,22.787169029124417,46.05355573489164,1.9882128462557145,1.2039387075139465,0.094734856073384,0.173907361137177,16.595000327633063,2.0642445241036347,0.0,0.0,4.12884578757784,3.8335773061533582,0.0989089156139156,-0.7194025517352888,,0.17985447874703572,55.635574243389904,9.179812024426514
307,Ian Maatsen,NED,"FW,MF",Chelsea,22.0,2.3,0.0,5.0,0.0,0.0,2.15,0.0,0.0,0.2930031659797224,17.1,0.0,0.0,0.0,0.8,0.8,0.16,-0.8,,0.0,0.0,0.0
102 Jr.,Tahith Chong II,NED Sr.,MF Sr.,Luton Town,27.208718126578542,16.25383552460433,3.3046633806745564,31.848108075595192,6.439737232627394,30.638343940511295,1.3323491371806695,0.4630109483830029,0.1559157674594008,0.6488726030198336,14.165117929798372,0.0,0.0,0.0,2.320972770668183,2.5170292230017397,0.084276781909083,1.4461138424832378,,0.20331591123043571,20.22015630360814,10.37632556643727
335 Sr.,Scott McKenna Jr.,SCO Sr.,DF,Nott'ham Forest Sr.,26.963996333273737,4.4811837041898235,0.0,1.8243177222298088,0.0,0.0,0.3585256998662187,0.0,0.0,0.2930031659797224,11.180892372890003,0.0,0.0,0.0,0.185584541616405,0.2008625361050125,0.0832721972967448,-0.2135517799032187,1994-04-23,0.0,0.0,0.0
391,Ryan One,SCO,FW,Sheffield Utd,17.0,0.1,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
328,Konstantinos Mavropanos,GRE,DF,West Ham,26.0,15.0,1.0,10.0,1.0,10.0,0.67,0.07,0.1,1.0,9.1,0.0,0.0,0.0,1.1,1.1,0.11,-0.1,,0.06666666666666667,10.0,10.0
52 Sr.,Anis Ben Slimane II,TUN II,MF Jr.,Sheffield Utd II,25.51718944515367,4.7338102770337125,0.0,5.932212419147001,3.470084243719035,52.05053145188601,1.2969943769691772,0.6408172477379762,0.0,0.0,16.237760025031744,0.0,0.0,0.0,0.7929240086168586,0.6064927157355736,0.1155168445280903,-0.8203008345754849,,0.0,58.49561678740428,0.0
46,Chris Basham,ENG,"DF,MF",Sheffield Utd,35.0,3.6,0.0,2.0,0.0,0.0,0.56,0.0,0.0,0.2930031659797224,10.8,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,,0.0,0.0,0.0
542,Adam Wharton,ENG,MF,Crystal Palace,19.0,7.9,0.0,3.0,0.0,0.0,0.38,0.0,0.0,0.2930031659797224,23.4,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,,0.0,0.0,0.0
411,Sydie Peck,ENG,MF,Sheffield Utd,19.0,0.1,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
28,Antony,BRA,FW,Manchester Utd,24.0,12.2,0.0,31.0,7.0,22.6,2.54,0.57,0.0,0.0,19.3,0.0,0.0,0.0,1.7,1.7,0.05,-1.7,,0.0,22.58064516129032,0.0
193,Idrissa Gana Gueye Sr.,SEN Sr.,MF Jr.,Everton Sr.,33.974124817802426,13.388578793385037,0.86954702592139,22.529932416787837,3.1391697077524725,17.65009236018167,1.0568385543370902,0.2113335292876389,0.0443440881469058,0.3195976364602275,25.201696614537106,0.0,0.0,0.0,1.1565068121342428,1.252009776583104,0.0431896799614595,-0.0871000030576531,,0.06494692523683034,13.93332944671138,3.8595190160156014
326,Neal Maupay,FRA,FW,Brentford,27.0,13.5,6.0,34.0,14.0,41.2,2.51,1.04,0.18,0.43,13.7,1.0,0.0,0.0,5.3,5.3,0.16,0.7,2001-08-23,0.4444444444444444,41.17647058823529,17.647058823529413
489,Raheem Sterling,ENG,"FW,MF",Chelsea,29.0,20.6,6.0,46.0,17.0,37.0,2.24,0.83,0.13,0.35,13.9,3.0,0.0,0.0,6.1,6.1,0.13,-0.1,,0.2912621359223301,36.95652173913043,13.043478260869565
142 II,Issa Diop Jr.,FRA Jr.,DF,Fulham Sr.,22.275717141655175,12.60141424983368,0.0,4.427828312723001,1.041719760237373,22.944518105093515,0.3205382857906475,0.08286556300986,0.0,0.0,13.109004763941408,0.0,0.0,0.0,0.2213158844264617,0.2027407067048609,0.0383005723183838,-0.2047170440160496,1990-03-26,0.0,23.52665204393939,0.0
119,Matheus Cunha,BRA,"FW,MF",Wolves,24.0,22.4,9.0,60.0,30.0,50.0,2.68,1.34,0.13,0.27,18.5,0.0,1.0,1.0,8.2,7.4,0.12,0.8,,0.4017857142857143,50.0,15.0
415,Đorđe Petrović,SRB,GK,Chelsea,24.0,14.1,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
376,Matheus Nunes,POR,"MF,FW",Manchester City,25.0,6.0,0.0,5.0,2.0,40.0,0.84,0.33,0.0,0.0,19.1,0.0,0.0,0.0,0.5,0.5,0.09,-0.5,,0.0,40.0,0.0
461,Robert Sánchez,ESP,GK,Chelsea,26.0,15.9,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,1984-09-30,0.0,,
204 II,Toti Gomes,POR Jr.,DF Jr.,Wolves II,26.543698687308627,21.880755678662737,0.0,6.452778289422852,2.158241515710576,33.558943201795145,0.2738145372305554,0.0889499963796236,0.0,0.0,8.69422315102491,0.0,0.0,0.0,1.1133246668809178,1.1865582870443017,0.1630392599348338,-0.9355033185627348,,0.0,33.44670185318908,0.0
351,Kieffer Moore,WAL,"FW,MF",Bournemouth,31.0,1.2,1.0,6.0,2.0,33.3,5.0,1.67,0.17,0.5,12.5,0.0,0.0,0.0,1.5,1.5,0.25,-0.5,,0.8333333333333334,33.33333333333333,16.666666666666664
377,Darwin Núñez,URU,FW,Liverpool,24.0,20.1,11.0,99.0,41.0,41.4,4.92,2.04,0.11,0.27,14.9,0.0,0.0,1.0,14.7,13.9,0.14,-3.7,,0.5472636815920398,41.41414141414141,11.11111111111111
8 Jr.,Brandon Aguilera Sr.,CRC Jr.,FW II,Nott'ham Forest,23.679118156550693,0.1149011424137911,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
327 II,Neal Maupay Sr.,FRA Jr.,FW Jr.,Everton Sr.,31.237710668790353,1.037907456275754,0.0,5.657892039349861,4.5609721239281855,74.77075738451282,3.4992632842571827,2.6012388026007556,0.0,0.0,14.36855904976406,0.0,0.0,0.0,1.3177161933644497,1.6209973820048935,0.2558605433906184,-1.1686741339237097,,0.0,80.61256899578946,0.0
443,Matt Ritchie,SCO,FW,Newcastle Utd,34.0,1.2,1.0,5.0,3.0,60.0,4.09,2.45,0.2,0.33,11.9,0.0,0.0,0.0,0.8,0.8,0.16,0.2,,0.8333333333333334,60.0,20.0
331,James Mcatee,ENG,MF,Manchester City,21.0,0.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,,,
451,Morgan Rogers,ENG,"MF,FW",Aston Villa,21.0,3.8,1.0,7.0,3.0,42.9,1.84,0.79,0.14,0.33,15.0,0.0,0.0,0.0,1.0,1.0,0.14,0.0,1998-11-05,0.2631578947368421,42.857142857142854,14.285714285714285
468,Fabian Schär,SUI,DF,Newcastle Utd,32.0,30.1,3.0,31.0,8.0,25.8,1.03,0.27,0.1,0.38,19.1,2.0,0.0,0.0,2.4,2.4,0.08,0.6,,0.09966777408637874,25.806451612903224,9.67741935483871
246,Reece James,ENG,DF,Chelsea,24.0,4.3,0.0,7.0,1.0,14.3,1.62,0.23,0.0,0.0,20.9,3.0,0.0,0.0,0.3,0.3,0.04,-0.3,,0.0,14.285714285714285,0.0
561,Kurt Zouma,FRA Jr.,DF,West Ham Sr.,24.953601496143985,20.96237384580786,2.7015806346156235,12.775532973784422,7.638114527194362,55.2636704149012,0.49079876447498,0.2992837927951524,0.222180826472335,0.3837991532845656,8.591070844755315,0.0,0.0,0.0,1.7862008617448604,1.7804517938811404,0.1077206994305818,0.9893905361381355,,0.12887760968712503,59.78705188165443,21.14651999379835
152,Cheick Doucouré II,MLI Sr.,MF II,Crystal Palace Sr.,27.64254409000768,8.96150806505458,0.0,6.594756588115137,1.611228396704603,28.56212813210379,0.5975577535456409,0.1902455653734253,0.0,0.0,23.371544646085237,0.0,0.0,0.0,0.3509211159749597,0.3072755791638621,0.0492480538302776,-0.3454638300778029,,0.0,24.43196159215805,0.0
195,James Garner II,ENG II,MF II,Everton,25.495891780925877,23.00197891994274,0.9497112761830464,37.37318676231504,11.798700829472008,35.33308798729213,1.1286987800246198,0.3954862035802465,0.0283201505744989,0.1196330459369411,18.60638575868962,4.290818532057115,0.0,0.0,2.122378994723174,1.995534683780952,0.0706233962186144,-1.5267552928504562,,0.041288242176400126,31.569961920852663,2.5411567983832737
363,Vitaliy Mykolenko,UKR,DF II,Everton II,24.085900469136053,27.54302219352939,2.2752759192853502,25.57653186560089,4.328885004448042,18.727256370981635,1.0810917717151671,0.1766824368385755,0.0642349939510083,0.4359836192487254,19.22935216081899,0.0,0.0,0.0,1.3937476799005168,1.624370846189883,0.0512726535051871,0.5174743959767487,,0.08260807050505427,16.92522280657671,8.895951692127104
174,Eberechi Eze,ENG,"MF,FW",Crystal Palace,25.0,17.3,6.0,57.0,22.0,38.6,3.29,1.27,0.09,0.23,21.0,10.0,1.0,1.0,6.2,5.4,0.09,-0.2,,0.3468208092485549,38.59649122807017,10.526315789473683
390 Sr.,André Onana,CMR,GK Sr.,Manchester Utd II,23.021102929203444,27.414650497480505,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
167 Jr.,Emerson Sr.,BRA,DF,Tottenham Sr.,27.20609698897408,12.80531768690247,0.9350482140422252,4.127725804258994,2.6022962762377286,57.83265698199412,0.4839942659921425,0.3328419012507986,0.2228942631668722,0.2655980539481058,18.3153532726788,0.0,0.0,0.0,0.1999696852365343,0.220770591657165,0.0281396485678898,0.7322632170521133,,0.07302030585298254,63.04431058750741,22.65286645439096
242,Alexander Isak,SWE,FW,Newcastle Utd,24.0,18.6,15.0,50.0,26.0,52.0,2.69,1.4,0.22,0.42,14.3,0.0,4.0,4.0,14.4,11.2,0.23,0.6,,0.8064516129032258,52.0,30.0
273,Lloyd Kelly,ENG,DF,Bournemouth,25.0,13.6,0.0,3.0,1.0,33.3,0.22,0.07,0.0,0.0,9.1,0.0,0.0,0.0,0.3,0.3,0.1,-0.3,,0.0,33.33333333333333,0.0
354,Mason Mount,ENG,"MF,FW",Manchester Utd,25.0,4.7,1.0,4.0,1.0,25.0,0.85,0.21,0.25,1.0,12.5,0.0,0.0,0.0,0.3,0.3,0.08,0.7,1995-06-25,0.2127659574468085,25.0,25.0
304,Max Lowe,ENG,"DF,MF",Sheffield Utd,26.0,4.4,0.0,2.0,0.0,0.0,0.45,0.0,0.0,0.2930031659797224,10.4,0.0,0.0,0.0,0.6,0.6,0.29,-0.6,,0.0,0.0,0.0
149 Sr.,Jamie Donley,ENG II,FW,Tottenham Jr.,19.39875027829311,0.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,,,
436,Bobby Reid Jr.,JAM Jr.,FW,Fulham Sr.,31.11365499106759,14.093108875805957,6.185230331310171,28.002106476707286,7.367824335184985,31.88279097268143,1.6285825127947915,0.5664589783183667,0.1877041256601518,0.6929002021502095,18.2280709324785,0.0,0.0,0.0,3.3454694071834132,3.784194478408044,0.1562404965014608,1.8674220284800351,,0.43888331423654386,26.311678877850454,22.0884465833139
191,Cody Gakpo,NED,"FW,MF",Liverpool,24.0,13.4,6.0,45.0,17.0,37.8,3.36,1.27,0.13,0.35,15.9,0.0,0.0,0.0,6.3,6.3,0.14,-0.3,,0.44776119402985076,37.77777777777778,13.333333333333334
79 Jr.,Jacob Bruun Larsen,DEN II,"MF,FW",Burnley II,24.74991039598135,8.268503784312095,4.519853219379572,24.425601207502737,10.28794038481426,32.207432053122716,2.6607993919600106,0.7938789566094914,0.0899020618332958,0.2955589097110801,20.05347774163278,7.784912655410844,1.0069691642225334,1.1611697794904567,3.733649795137934,3.0490364824718847,0.1073334815827088,0.4045371712833618,1985-10-16,0.5466349580628032,42.11949706955072,18.504573054239593
89 II,Thomas Cannon Sr.,IRL Jr.,FW,Everton,20.453189853405753,0.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,1995-12-30,,,
210 Jr.,Ryan Gravenberch Jr.,NED II,MF,Liverpool,18.84316853493859,8.180871113175419,0.0,13.76576932135336,7.161314440863499,45.77128973383597,1.649533088228606,0.7181827744847084,0.0,0.0,20.37636348889515,0.0,0.0,0.0,1.6171980124817296,1.462909536227665,0.0958856331060483,-1.4895216787683196,,0.0,52.0226241896624,0.0
243,Alex Iwobi,NGA,MF,Everton,27.0,1.6,0.0,4.0,2.0,50.0,2.57,1.29,0.0,0.0,16.2,0.0,0.0,0.0,0.3,0.3,0.08,-0.3,,0.0,50.0,0.0
558,Nicolò Zaniolo,ITA,"MF,FW",Aston Villa,24.0,8.3,2.0,25.0,9.0,36.0,3.02,1.09,0.08,0.22,13.9,0.0,0.0,0.0,2.3,2.3,0.09,-0.3,,0.24096385542168672,36.0,8.0
102,Tahith Chong,NED,MF,Luton Town,24.0,16.3,4.0,27.0,7.0,25.9,1.66,0.43,0.15,0.57,16.5,0.0,0.0,0.0,2.5,2.5,0.09,1.5,2000-07-01,0.24539877300613497,25.925925925925924,14.814814814814813
117 Jr.,Marc Cucurella Jr.,ESP Jr.,DF II,Chelsea Jr.,27.448687186497867,10.369058955110656,0.0,5.547022352292761,3.694630122039576,58.610807968870475,0.4873794396608533,0.3954387148993333,0.0,0.0,12.83746924974565,0.0,0.0,0.0,0.7347484708115402,1.007049551096096,0.1899597800877624,-0.8186213379615562,,0.0,66.60564691094976,0.0
26,Jaidon Anthony,ENG,FW,Bournemouth,24.0,1.7,0.0,2.0,1.0,50.0,1.18,0.59,0.0,0.0,24.5,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,,0.0,50.0,0.0
270 Sr.,Michael Keane Sr.,ENG Sr.,DF Sr.,Everton Sr.,35.34635481533783,3.773327349747619,1.0029225529080583,6.839795579886418,4.151350078953866,74.95848384779873,1.2522167923370282,0.7348722719143106,0.2021963679859039,0.2467816980020606,9.088720095214011,0.0,0.0,0.0,0.8113913851777065,0.6720336657484551,0.1260444997122507,0.348386029377741,,0.2657926174825885,60.69406651803481,14.663048642233148
247,Vitaly Janelt,GER,"MF,DF",Brentford,25.0,28.7,0.0,18.0,5.0,27.8,0.63,0.17,0.0,0.0,17.2,0.0,0.0,0.0,1.5,1.5,0.08,-1.5,,0.0,27.77777777777778,0.0
288,Tariq Lamptey,GHA,"DF,FW",Brighton,23.0,8.5,0.0,6.0,0.0,0.0,0.7,0.0,0.0,0.2930031659797224,18.2,0.0,0.0,0.0,0.4,0.4,0.07,-0.4,,0.0,0.0,0.0
41,Fodé Ballo-Touré,SEN,"DF,MF",Fulham,27.0,0.6,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,2002-02-14,0.0,,
178,Felipe,BRA,DF,Nott'ham Forest,34.0,4.2,0.0,3.0,0.0,0.0,0.72,0.0,0.0,0.2930031659797224,16.6,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,,0.0,0.0,0.0
422 Jr.,Pedro Porro,ESP II,DF II,Tottenham Sr.,28.09892771106565,28.58220214454155,1.0303885179557497,48.22788433081024,8.561924378092248,18.025527128387516,1.7405839753912375,0.274006763024592,0.020533516422243,0.1100140238879841,17.981601883462833,4.135300318481834,0.0,0.0,2.5928438934986966,2.389634585637413,0.0493936360373574,-1.7876422129365903,,0.03605000457085238,17.753058208739397,2.1364995214967144
328,Konstantinos Mavropanos Jr.,GRE Jr.,DF Sr.,West Ham,26.79649537858536,16.008390065316483,1.108372345063166,10.857538940213889,0.873105369818513,8.89102511530235,0.7766142963096418,0.0769563655291591,0.1142439618913225,0.8070340830085059,10.198659310372287,0.0,0.0,0.0,1.300650141763,1.1630719361367596,0.1307508049384846,-0.1086831093300991,,0.06923696515020254,8.041466621728858,10.208320238742164
